name,Price Per Unit,Price Per Measure,Promotion
Schwartz Slow Cook Tikka Masala,Schwartz Slow Cook Tikka Masala35g,£1.09,£3.11 per 100g,Buy 4 for £2.50
Schwartz Smoked Paprika Chicken Recipe Mix,Schwartz Smoked Paprika Chicken Recipe Mix28g,£1.09,£3.89 per 100g,Buy 4 for £2.50
Schwartz Smoked Paprika Jar,Schwartz Smoked Paprika Jar40g,£2.15,53.8p per 10g,Buy 2 for £3.30
Schwartz Soy Ginger & Sesame Sauce,Schwartz Soy Ginger & Sesame Sauce300g,£2.19,73p per 100g,"Offer price £2.19, was £2.20"
Schwartz Spaghetti Bolognese Recipe Mix,Schwartz Spaghetti Bolognese Recipe Mix40g,£1.09,£2.73 per 100g,Buy 4 for £2.50
Schwartz Spaghetti Carbonara Recipe Mix,Schwartz Spaghetti Carbonara Recipe Mix32g,£1.09,£3.41 per 100g,Buy 4 for £2.50
Schwartz Spanish Chicken & Rice,Schwartz Spanish Chicken & Rice30g,£1.09,£3.63 per 100g,Buy 4 for £2.50
Schwartz Spicy Italian Seasoning ,Schwartz Spicy Italian Seasoning 42g,£1.85,44p per 10g,Buy 2 for £3.30
Schwartz Spicy Seasoning  ,Schwartz Spicy Seasoning  47g,£1.85,39.4p per 10g,Buy 2 for £3.30
Schwartz Steak Seasoning,Schwartz Steak Seasoning46g,£1.85,40.2p per 10g,Buy 2 for £3.30
Schwartz Sweet Smoked Paprika ,Schwartz Sweet Smoked Paprika 40g,£2.15,53.8p per 10g,Buy 2 for £3.30
Schwartz Tarragon Jar ,Schwartz Tarragon Jar 5g,£2.15,£4.30 per 10g,Buy 2 for £3.30
Schwartz Thai 7 Spice Seasoning,Schwartz Thai 7 Spice Seasoning52g,£1.85,35.6p per 10g,Buy 2 for £3.30
Schwartz Thai Green Chicken Curry Recipe Mix,Schwartz Thai Green Chicken Curry Recipe Mix41g,£1.09,£2.66 per 100g,Buy 4 for £2.50
Schwartz Thyme Jar,Schwartz Thyme Jar11g,£2.15,£1.95 per 10g,Buy 2 for £3.30
Schwartz Tikka Curry Spice ,Schwartz Tikka Curry Spice 85g,£2.25,26.5p per 10g,Buy 2 for £3.30
Schwartz Vanilla Pod,Schwartz Vanilla Pod,£3,,
Schwartz White Sauce ,Schwartz White Sauce 25g,£1.09,£4.36 per 100g,Buy 4 for £2.50
Schwartz Whole Cardamom Pods,Schwartz Whole Cardamom Pods26g,£2.15,£8.27 per 100g,Buy 2 for £3.30
Schwartz Whole Cloves Jar,Schwartz Whole Cloves Jar22g,£2.15,97.7p per 10g,Buy 2 for £3.30
Schwartz Whole Nutmeg Jar,Schwartz Whole Nutmeg Jar25g,£2.15,£8.60 per 100g,Buy 2 for £3.30
Schwartz Whole Star Anise,Schwartz Whole Star Anise10g,£2.15,£21.50 per 100g,Buy 2 for £3.30
Schwartz Wild Mushroom Sauce ,Schwartz Wild Mushroom Sauce 30g,£1.09,£3.63 per 100g,Buy 4 for £2.50
Schwartz Wok It American Bbq Chicken Sizzler,Schwartz Wok It America…35g,£1.09,£3.11 per 100g,Buy 4 for £2.50
Schwartz Wok It Caribbean Chicken ,Schwartz Wok It Caribbean Chicken 35g,£1.09,£3.11 per 100g,Buy 4 for £2.50
Schwartz Wok It Zesty Garlic And Chilli Prawns,Schwartz Wok It Zesty Garlic And Chilli Prawns35g,£1.09,£3.11 per 100g,Buy 4 for £2.50
Schwartz Wrap It Jamaican Jerk,Schwartz Wrap It Jamaican Jerk30g,£1.09,36.3p per 10g,Buy 4 for £2.50
Schwartz Wrap It Sizzling Tikka,Schwartz Wrap It Sizzling Tikka30g,£1.09,36.3p per 10g,Buy 4 for £2.50
Schwartz Wrap It Smokehouse BBQ,Schwartz Wrap It Smokehouse BBQ30g,£1.09,36.3p per 10g,Buy 4 for £2.50
Schwartz Wrap It Takeaway Kebab,Schwartz Wrap It Takeaway Kebab35g,£1.09,£3.11 per 100g,Buy 4 for £2.50
Schwartz Zaatar ,Schwartz Zaatar 35g,£1.85,£5.29 per 100g,Buy 2 for £3.30
Scott's Old Fashioned Porage Oats,Scott's Old Fashioned Porage Oats1kg,£2.49,24.9p per 100g,Buy 2 for £4
Scott's Porage Original Scottish Porridge Oats,Scott's Porage Original Scottish Porridge Oats1kg,£2.29,22.9p per 100g,Buy 2 for £4
 Scrapples Apple & Mango Crisps Multi-Box , Scrapples Apple & Mango Crisps Multi-Box 60g,£2.65,£4.42 per 100g,
Scrapples Wonky Apple & Mango Crisps ,Scrapples Wonky Apple & Mango Crisps 12g,70p,£5.83 per 100g,
Scrapples Wonky Apple Crisps,Scrapples Wonky Apple Crisps12g,70p,£5.83 per 100g,
Scrapples Wonky Apple Crisps Multi-Box ,Scrapples Wonky Apple Crisps Multi-Box 60g,£2.65,£4.42 per 100g,
Seabrook Beefy Crisps 6 Pack,Seabrook Beefy Crisps 6 Pack150g,£1.35,90p per 100g,
Seabrook Cheese & Onion Crisps 6 Pack,Seabrook Cheese & Onion Crisps 6 Pack150g,£1.35,90p per 100g,
Seabrook Salt & Vinegar Crisps 6 Pack,Seabrook Salt & Vinegar Crisps 6 Pack150g,£1.35,90p per 100g,
Seabrook Sea Salt Crisps 6 Pack,Seabrook Sea Salt Crisps 6 Pack150g,£1.35,90p per 100g,
Seabrooks Prawn Cocktail Crisps 6 Pack,Seabrooks Prawn Cocktail Crisps 6 Pack150g,£1.35,90p per 100g,
Seabrook Variety,Seabrook Variety18 x 25g,£3,66.7p per 100g,
Seabrook Variety Crisps 6 Pack,Seabrook Variety Crisps 6 Pack150g,£1.35,90p per 100g,
Sea Isle Blackeye Beans In Salted Water,Sea Isle Blackeye Beans In Salted Water240g,69p,£2.88 per kg,
Sea Isle Gunga Peas In Salted Water ,Sea Isle Gunga Peas In Salted Water 240g,69p,£2.88 per kg,
Sea Isle Red Kidney Beans In Salted Water ,Sea Isle Red Kidney Beans In Salted Water 240g,69p,£2.88 per kg,
Seeds of Change Organic Spinach Trottole Pasta 500g,Seeds of Change Organic Spina…500g,£2.49,49.8p per 100g,
Seeds Of Change Tomato & Basil Organic Pasta Sauce,Seeds Of Change Tomato & Ba…500g,£2.49,49.8p per 100g,
Sensations Balsamic Vinegar & Caramelised Onion Sharing Crisps ,Sensations Balsamic Vinegar & Caramel…150g,£2.25,£1.50 per 100g,
Sensations Roast Chicken & Thyme Sharing Crisps ,Sensations Roast Chicken & Thyme Sharing Crisps 150g,£2.25,£1.50 per 100g,
Sensations Thai Sweet Chilli Sharing Crisps,Sensations Thai Sweet Chilli Sharing Crisps150g,£2.25,£1.50 per 100g,
Shahzada Basmati Rice,Shahzada Basmati Rice10kg,£16,£1.60 per kg,
Shangri-La Chicken Flavour Noodles ,Shangri-La Chicken Flavour Noodles 60g,49p,£8.17 per kg,
Sharwood's 2 Peshwari Naans,Sharwood's 2 Peshwari Naans2 per pack,£1.75,87.5p each,
Sharwood's 4 Garlic & Coriander Mini Naans,Sharwood's 4 Garlic & Coriander Mini Naans260g,£1.75,67.3p per 100g,
Sharwood's 4 Peshwari Mini Naans,Sharwood's 4 Peshwari Mini Naans260g,£1.75,67.3p per 100g,
Sharwood's 4 Plain Mini Naans,Sharwood's 4 Plain Mini Naans260g,£1.75,67.3p per 100g,
Sharwood's 8 Plain Poppadoms Low Fat,Sharwood's 8 Plain Poppadoms Low Fat94g,£1.75,£1.86 per 100g,
Sharwood's Balti Medium Curry Sauce,Sharwood's Balti Medium Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Balti Paste ,Sharwood's Balti Paste 290g,£2.99,£1.03 per 100g,
Sharwood's Bhuna Medium Curry Sauce,Sharwood's Bhuna Medium Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Black Bean & Red Pepper Chinese Cooking Sauce,Sharwood's Black Bean & Red Pep…425g,£1.75,41.2p per 100g,
Sharwood's Butter Chicken 30% Less Fat ,Sharwood's Butter Chicken 30% Less Fat 420g,£1.75,41.7p per 100g,
Sharwood's Butter Chicken Mild Curry Sauce,Sharwood's Butter Chicken Mild Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Chinese Curry Sauce,Sharwood's Chinese Curry Sauce425g,£1.75,41.2p per 100g,
Sharwood's Cooking Sauce Balti,Sharwood's Cooking Sauce Balti720g,£3.49,48.5p per 100g,
Sharwood's Cooking Sauce Korma,Sharwood's Cooking Sauce Korma720g,£3.49,48.5p per 100g,
Sharwood's Cooking Sauce Korma 30% Less Fat,Sharwood's Cooking Sauc…420g,£1.75,41.7p per 100g,
Sharwood's Cooking Sauce Madras ,Sharwood's Cooking Sauce Madras 420g,£1.75,41.7p per 100g,
Sharwood's Cooking Sauce Sweet & Sour 30% Less Sugar,Sharwood's Cooking Sauce Swee…425g,£1.75,41.2p per 100g,
Sharwood's Cooking Sauce Tikka Masala,Sharwood's Cooking Sauce Tikka Masala720g,£3.49,48.5p per 100g,
Sharwood's Cooking Sauce Tikka Masala 30% Less Fat,Sharwood's Cooking Sauce Ti…420g,£1.75,41.7p per 100g,
Sharwood's Cooking Sauce Vindaloo,Sharwood's Cooking Sauce Vindaloo420g,£1.75,41.7p per 100g,
Sharwood's Fine Egg Noodles,Sharwood's Fine Egg Noodles340g,£1.75,£5.15 per kg,
Sharwood's Garlic & Coriander Naans,Sharwood's Garlic & Coriander Naans2 per pack,£1.75,87.5p each,
Sharwood's Garlic & Coriander Poppadoms,Sharwood's Garlic & Coriander Poppadoms8 per pack,£1.75,21.9p each,
Sharwood's Green Label Mango Chutney,Sharwood's Green Label Mango Chutney227g,£1.75,77.1p per 100g,
Sharwood's Hoisin Marinade ,Sharwood's Hoisin Marinade 290g,£1.75,60.3p per 100g,
Sharwood's Jalfrezi Hot Curry Sauce,Sharwood's Jalfrezi Hot Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Japanese Teriyaki Sauce ,Sharwood's Japanese Teriyaki Sauce 420g,£1.75,41.7p per 100g,
Sharwood's Katsu Curry Sauce ,Sharwood's Katsu Curry Sauce 415g,£1.75,42.2p per 100g,
Sharwood's Korma Mild Curry Sauce,Sharwood's Korma Mild Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Kung Po Chinese Cooking Sauce,Sharwood's Kung Po Chinese Cooking Sauce425g,£1.75,41.2p per 100g,
Sharwood's Lime Pickle,Sharwood's Lime Pickle300g,£1.75,58.3p per 100g,"Offer price £1.75, was £3.69"
Sharwood's Massaman Curry Sauce ,Sharwood's Massaman Curry Sauce 420g,£1.75,41.7p per 100g,
Sharwood's Medium Egg Noodles,Sharwood's Medium Egg Noodles340g,£1.75,£5.15 per kg,
Sharwood's Onion Bhaji Mix ,Sharwood's Onion Bhaji Mix 110g,£2.15,£1.95 per 100g,
Sharwoods Oyster & Spring Onion Stir Fry Sauce,Sharwoods Oyster & Spring…120g,£1.19,99.2p per 100g,
Sharwoods Plain Low Salt Poppadoms Ready To Eat,Sharwoods Plain Low Salt Poppadoms Ready To Eat8 per pack,£1.75,21.9p each,
Sharwood's Plain Mini Poppadoms ,Sharwood's Plain Mini Poppadoms 55g,£1.75,£3.18 per 100g,
Sharwood's Plain Poppadoms,Sharwood's Plain Poppadoms8 per pack,£1.75,21.9p each,
Sharwood's Plum Sauce ,Sharwood's Plum Sauce 300g,£1.75,58.2p per 100g,"Offer price £1.75, was £3.49"
Sharwood's Prawn Crackers,Sharwood's Prawn Crackers60g,£1.75,£2.92 per 100g,
Sharwood's Raita Sauce ,Sharwood's Raita Sauce 190g,£1.75,92.1p per 100g,
Sharwood's Rogan Josh Medium Curry Sauce,Sharwood's Rogan Josh Medium Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Rogan Josh Paste ,Sharwood's Rogan Josh Paste 280g,£2.99,£1.07 per 100g,
Sharwood's Stir Fry Hoisin Sauce,Sharwood's Stir Fry Hoisin Sauce120g,£1.19,99.2p per 100g,
Sharwood's Stir Fry Sauce 30% Less Sugar Chow Mein,Sharwood's Stir Fry Sauce 3…120g,90p,75p per 100g,
Sharwood's Stir Fry Sauce 30% Less Sugar Sweet Chilli & Garlic,Sharwood's Stir Fry Sauce 30% Less…120g,£1.19,99.2p per 100g,
Sharwoods Stir Fry Teriyaki,Sharwoods Stir Fry Teriyaki120g,£1.19,99.2p per 100g,
Sharwood's Sweet & Sour Chinese Cooking Sauce,Sharwood's Sweet & Sour Chinese Cooking Sauce425g,£1.75,41.2p per 100g,
Sharwood's Sweet & Sour Stir Fry Sauce,Sharwood's Sweet & Sour Stir Fry Sauce120g,£1.19,99.2p per 100g,
Sharwood's Sweet Chilli & Red Pepper Chinese Cooking Sauce,Sharwood's Sweet Chilli & Red Pep…425g,£1.75,41.2p per 100g,
Sharwood's Thai Crackers,Sharwood's Thai Crackers60g,£1.75,£2.92 per 100g,
Sharwood's Thai Green Curry Sauce ,Sharwood's Thai Green Curry Sauce 415g,£1.75,42.2p per 100g,
Sharwood's Thai Jungle Curry Sauce,Sharwood's Thai Jungle Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Thai Red Curry Sauce ,Sharwood's Thai Red Curry Sauce 415g,£1.75,42.2p per 100g,
Sharwood's Thai Rendang Curry Sauce,Sharwood's Thai Rendang Curry Sauce415g,£1.75,42.2p per 100g,
Sharwood's Tikka Creamy Cooking Sauce,Sharwood's Tikka Creamy Cooking Sauce425g,£1.75,41.2p per 100g,
Sharwood's Tikka Masala Mild Curry Sauce,Sharwood's Tikka Masala Mild Curry Sauce420g,£1.75,41.7p per 100g,
Sharwood's Tikka Paste ,Sharwood's Tikka Paste 275g,£2.99,£1.09 per 100g,
Sharwood's Whole Wheat Noodles,Sharwood's Whole Wheat Noodles375g,£1.75,£4.67 per kg,
Shaws Caramelised Red Onion Chutney,Shaws Caramelised Red Onion Chutney310g,£1.45,46.8p per 100g,"Offer price £1.45, was £1.75"
Shaws Devilish Tomato & Chilli Relish,Shaws Devilish Tomato & Chilli Relish300g,£1.75,58.3p per 100g,
Shaws Habanero & Red Pepper Chutney,Shaws Habanero & Red Pepper Chutney300g,£1.45,48.3p per 100g,"Offer price £1.45, was £1.75"
Shaws Mighty American Style Relish,Shaws Mighty American Style Relish300g,£1.75,58.3p per 100g,
Shaws Yorkshire Chunky Mango Chutney,Shaws Yorkshire Chunky Mango Chutney300g,£1.45,48.3p per 100g,"Offer price £1.45, was £1.75"
Silver Spoon Caster Sugar     ,Silver Spoon Caster Sugar     500g,£1.49,£2.98 per kg,
Silver Spoon Caster Sugar     ,Silver Spoon Caster Sugar     1kg,£2.59,£2.59 per kg,
Silver Spoon Dark Brown Soft Sugar ,Silver Spoon Dark Brown Soft Sugar 500g,£1.55,31p per 100g,
Silver Spoon Demerara Sugar,Silver Spoon Demerara Sugar500g,£1.55,31p per 100g,
Silver Spoon Granulated Sugar ,Silver Spoon Granulated Sugar 1kg,99p,99p per kg,
Silver Spoon Granulated Sugar ,Silver Spoon Granulated Sugar 2kg,£2.09,£1.05 per kg,
Silver Spoon Granulated Sweetener,Silver Spoon Granulated Sweetener75g,£1.95,£26.00 per kg,
Silver Spoon Half Spoon Granulated Sugar,Silver Spoon Half Spoon Granulated Sugar1kg,£3.25,£3.25 per kg,
Silverspoon Halfspoon Sugar,Silverspoon Halfspoon Sugar500g,£1.85,£3.70 per kg,
Silver Spoon Icing Sugar      ,Silver Spoon Icing Sugar      1kg,£2.39,£2.39 per kg,
Silver Spoon Icing Sugar      ,Silver Spoon Icing Sugar      500g,£1.49,£2.98 per kg,
Silver Spoon Jam Sugar        ,Silver Spoon Jam Sugar        1kg,£2.79,£2.79 per kg,
Silver Spoon Light Brown Soft Sugar ,Silver Spoon Light Brown Soft Sugar 500g,£1.55,31p per 100g,
Silver Spoon Preserving Sugar ,Silver Spoon Preserving Sugar 1kg,£2.39,£2.39 per kg,
Silver Spoon Sweetener,Silver Spoon Sweetener400 per pack,£2.25,0.6p each,
Silver Spoon White Sugar Cubes,Silver Spoon White Sugar Cubes500g,£1.45,£2.90 per kg,
Simplycook Cajun Jambalaya Recipe Kit ,Simplycook Cajun Jambalaya Recipe Kit ,£2.50,,
Simplycook Chicken Makhani Recipe Kit,Simplycook Chicken Makhani Recipe Kit,£2.50,,
Simplycook Chorizo Penne Recipe Kit ,Simplycook Chorizo Penne Recipe Kit ,£2.50,,
Simplycook Jerk Chicken Recipe Kit,Simplycook Jerk Chicken Recipe Kit,£2.50,,
Simplycook Nasi Goreng Recipe Kit ,Simplycook Nasi Goreng Recipe Kit ,£2.50,,
Simplycook Vietnamese Pork Recipe Kit ,Simplycook Vietnamese Pork Recipe Kit ,£2.50,,
Sizzola Rapeseed Oil Spray,Sizzola Rapeseed Oil Spray200ml,£2.09,£1.05 per 100ml,
Skinny Whip Chocolate Orange ,Skinny Whip Chocolate Orange 5 x 100g,£1,20p per 100g,
Skinny Whip Mint & Dark Chocolate,Skinny Whip Mint & Dark Chocolate5 x 100g,£1,20p per 100g,
Skinny Whip Toffee Chocolate Bars,Skinny Whip Toffee Chocolate Bars100g,£1,£1.00 per 100g,
Skippy Chocolate Chip Swirl Peanut Butter,Skippy Chocolate Chip Swirl Peanut Butter340g,£2.65,77.9p per 100g,
Skippy Chunky Peanut Butter,Skippy Chunky Peanut Butter454g,£3,66.1p per 100g,
Skippy Smooth Peanut Butter,Skippy Smooth Peanut Butter340g,£2.49,73.2p per 100g,
Skippy Smooth Peanut Butter,Skippy Smooth Peanut Butter454g,£3,66.1p per 100g,
Skippy Super Crunch Extra Crunchy Peanut Butter,Skippy Super Crunch Extra Crunchy Peanut Butter340g,£2.49,73.2p per 100g,
Skips Prawn Cocktail Mulitpack Crisps ,Skips Prawn Cocktail Mulitpack Crisps 6 x 13.1g,£1.49,£1.90 per 100g,
Skittles Chewies Vegan Sweets Fruit Flavoured Pouch Bag ,Skittles Chewies Vegan Sweets F…137g,£1,73p per 100g,
Skittles Giants Vegan Chewy Sour Sweets Fruit Flavoured Pouch Bag,Skittles Giants Vegan Chewy Sour Swee…141g,£1,70.9p per 100g,
Skittles Giants Vegan Chewy Sweets Fruit Flavoured Pouch Bag ,Skittles Giants Vegan Chewy Sweets…141g,£1,70.9p per 100g,
Skittles Squishy Cloudz Chewy Sweets Fruit Flavoured Sweets Pouch Bag,Skittles Squishy Cloudz Chewy…94g,£1,£1.06 per 100g,
Skittles Squishy Cloudz Sour Sweets Fruit Flavoured  Sweets Pouch Bag,Skittles Squishy Cloudz Sour…94g,£1,£1.06 per 100g,
Skittles Vegan Chewy Crazy Sour Sweets Fruit Flavoured Pouch Bag ,Skittles Vegan Chewy Crazy Sour Sweet…152g,£1,65.8p per 100g,
Skittles Vegan Chewy Sweets Fruit Flavoured Pouch Bag,Skittles Vegan Chewy Sweets F…152g,£1,65.8p per 100g,
Slim-Fast Milkshake Strawberry,Slim-Fast Milkshake Strawberry6 x 325ml,£10,51.3p per 100ml,"Offer price £10, was £10.99"
Slimmers Calorie Free Sweeteners,Slimmers Calorie Free Sweeteners1000 per pack,£1,0.1p each,
Slush Puppie Ice Pops Multipack,Slush Puppie Ice Pops Multipack600ml,£1.50,25p per 100ml,
Smarties ,Smarties 105g,£1.35,£1.29 per 100g,
Smarties Buttons Milk Chocolate Sharing Pouch,Smarties Buttons Milk Chocolate Sharing Pouch90g,£1.35,£1.50 per 100g,
Smarties Giant Egg Dinosaur,Smarties Giant Egg Dinosaur264g,£5,£1.89 per 100g,
Smarties Large Egg,Smarties Large Egg226g,£3.25,£1.44 per 100g,
Smarties Milk Chocolate Egg Hunt Pack,Smarties Milk Chocolate Egg Hunt Pack140g,£3,£2.14 per 100g,
Smarties Milk Chocolate Large Easter Bunny,Smarties Milk Chocolate Large Easter Bunny94g,£2,£2.13 per 100g,
Smarties Milk Chocolate Medium Easter Egg ,Smarties Milk Chocolate Medium Easter Egg 119g,£1.50,£1.26 per 100g,Save 50p Off Your Next Shop
Smarties Milk Chocolate Small Easter Bunny,Smarties Milk Chocolate Small Easter Bunny18.5g,70p,£3.78 per 100g,Buy 2 for £1.20
Smarties White Chocolate Hexatube,Smarties White Chocolate Hexatube36g,75p,£2.08 per 100g,Buy 2 for £1.20
Smint Mint Sugar Free Mints Dispenser,Smint Mint Sugar Free Mints Dispenser8g,£1.10,£1.38 per 10g,
Smint XXL Peppermint Sugar Free Tin 50 Mints,Smint XXL Peppermint Sugar Free Tin 50 Mints35g,£1.50,£4.29 per 100g,
Smiths Chipsticks Salt & Vinegar Flavour,Smiths Chipsticks Salt & Vinegar Flavour6 x 17g,£1.35,£1.32 per 100g,
Smiths Frazzles Crispy Bacon Flavour,Smiths Frazzles Crispy Bacon Flavour6 x 18g,£1.35,£1.25 per 100g,
Snack a Jacks Caramel Sharing Rice Cakes ,Snack a Jacks Caramel Sharing Rice Cakes 159g,£2.25,£1.42 per 100g,
Snack a Jacks Chocolate Chip Sharing Rice Cakes ,Snack a Jacks Chocolate Chip Sharing Rice Cakes 180g,£2.25,£1.25 per 100g,
Snack A Jacks Crispy Salt & Vinegar,Snack A Jacks Crispy Salt & Vinegar5 x 19g,£1.75,£1.84 per 100g,Buy 2 for £3
Snack A Jacks Crispy Sour Cream & Chive,Snack A Jacks Crispy Sour Cream & Chive5 x 19g,£1.75,£1.84 per 100g,Buy 2 for £3
Snack A Jacks Crispy Sweet Chilli,Snack A Jacks Crispy Sweet Chilli5 x 19g,£1.75,£1.84 per 100g,Buy 2 for £3
Snack a Jacks Salt & Vinegar Sharing Rice Cakes ,Snack a Jacks Salt & Vinega…126g,£2.25,£1.79 per 100g,
"Snickers Caramel, Nougat, Peanuts & Milk Chocolate Snack Bars Multipack","Snickers Caramel, Nougat, Peanuts & Milk…4 x 41.7g",£1.65,99p per 100g,"Offer price £1.65, was £1.95"
"Snickers Caramel, Nougat, Peanuts & Milk Chocolate Snack Bars Multipack ","Snickers Caramel, Nougat, Peanuts & Milk Ch…8 x 35.5g",£2.50,88p per 100g,
Snickers Creamy Peanut Butter & Milk Chocolate Snack Bars Multipack,Snickers Creamy Peanut Butter & Milk Ch…182g,£2.50,£1.37 per 100g,
"Snickers Triple Treat Fruit, Nut & Chocolate Snack Bar ","Snickers Triple Treat Fruit, Nu…40g",65p,£1.63 per 100g,
"Snickers Triple Treat Fruit, Nut & Chocolate Snack Bars 4pk ","Snickers Triple Treat Fruit, Nut &…128g",£1.75,£1.37 per 100g,
Sour Patch Kids Cola Sweet Bag,Sour Patch Kids Cola Sweet Bag140g,£1.25,89.3p per 100g,
Sour Patch Kids Fruit Mix Sweet Bag,Sour Patch Kids Fruit Mix Sweet Bag140g,£1.25,89.3p per 100g,
Sour Patch Kids Original Sweet Bag,Sour Patch Kids Original Sweet Bag140g,£1.25,89.3p per 100g,
Sour Patch Kids Watermelon Flavour Sweets Bag,Sour Patch Kids Watermelo…140g,£1.25,89.3p per 100g,
Sour Punch Mini Bites Assorted Flavours ,Sour Punch Mini Bites Assorted Flavours 57g,£1.25,£2.19 per 100g,
Space Raiders Beef Multipack Crisps,Space Raiders Beef Multipack Crisps6 x 13g,£1.50,£1.92 per 100g,
Spam Chopped Pork & Ham,Spam Chopped Pork & Ham340g,£3,88.2p per 100g,
Spam Chopped Pork & Ham,Spam Chopped Pork & Ham200g,£2.49,£1.25 per 100g,
Spam Chopped Pork And Ham,Spam Chopped Pork And Ham200g,£2.45,£1.23 per 100g,
Spam Chopped Pork and Ham with Real Bacon,Spam Chopped Pork and Ham with Real Bacon200g,£2.49,£1.25 per 100g,
Spam Lite,Spam Lite200g,£2.49,£1.25 per 100g,
Special K Dark Chocolate Granola,Special K Dark Chocolate Granola350g,£3,85.7p per 100g,
Splenda Granulated Low Calorie Sweetener,Splenda Granulated Low Calorie Sweetener125g,£3,£24.00 per kg,
Stagg Classic Chilli Con Carne,Stagg Classic Chilli Con Carne400g,£2.50,62.5p per 100g,
Stagg Dynamite Hot Chili Con Carne,Stagg Dynamite Hot Chili Con Carne400g,£2.50,62.5p per 100g,
Stagg Low Fat Vegetable Chilli,Stagg Low Fat Vegetable Chilli400g,£2.50,62.5p per 100g,
Starbucks Blonde Espresso Roast by Nespresso Coffee Pods x 10,Starbucks Blonde Espresso…10 per pack,£4.25,42.5p each,
Starbucks By Nespresso Blonde Breakfast Blend,Starbucks By Nespresso Blonde Breakfast Blend57g,£4.25,£7.46 per 100g,
Starbucks Cappuccino by Nescafe Dolce Gusto Coffee Pods x 6,Starbucks Cappuccino by Nescafe D…120g,£4.99,£4.16 per 100g,Buy 2 for £8
Starbucks Caramel Macchiato by Nescafe Dolce Gusto Coffee Pods x 12,Starbucks Caramel Macchiato…127.8g,£4.99,£3.90 per 100g,Buy 2 for £8
Starbucks Columbia Medium Roast Ground Coffee ,Starbucks Columbia Medium…200g,£3.85,£1.93 per 100g,
Starbucks Decaf Espresso Roast by Nespresso Coffee Pods x 10,Starbucks Decaf Espresso Roast by N…10 per pack,£4.25,42.5p each,
Starbucks Discoveries Caramel Macchiato,Starbucks Discoveries Caramel Macchiato220ml,£1.25,£5.68 per litre,"Offer price £1.25, was £2.25"
Starbucks Discoveries Seattle Latte,Starbucks Discoveries Seattle Latte220ml,£1.25,£5.68 per litre,"Offer price £1.25, was £2.25"
Starbucks Dolce Gusto Caffe Latte 12 Pods ,Starbucks Dolce Gusto Caffe Latte 12 Pods 121.2g,£4.99,£4.12 per 100g,
Starbucks Dolce Gusto Madagascar Vanilla Macchiato Coffee Pods x 12 ,Starbucks Dolce Gusto Madagas…132g,£4.99,£3.78 per 100g,Buy 2 for £8
Starbucks Doubleshot Espresso,Starbucks Doubleshot Espresso200ml,£1.25,£6.25 per litre,"Offer price £1.25, was £2.25"
Starbucks Espresso Roast by Nespresso Coffee Pods x 40,Starbucks Espresso Roast by Nes…228g,£11.75,£5.15 per 100g,"Offer price £11.75, was £14.99"
Starbucks Espresso Roast Dark Roast Whole Bean Coffee,Starbucks Espresso Roast Dark…200g,£3.85,£1.93 per 100g,
Starbucks Frappuccino Coffee Drink Caramel Flavour,Starbucks Frappuccino Coffe…250ml,£1.25,£5.00 per litre,"Offer price £1.25, was £2.25"
Starbucks House Blend Ground Coffee ,Starbucks House Blend Ground Coffee 200g,£3.85,£1.93 per 100g,
Starbucks Nespresso Colombia Espresso Pods ,Starbucks Nespresso Colombia Espresso Pods 10 per pack,£4.25,42.5p each,
Starbucks Nespresso Medium House Blend ,Starbucks Nespresso Medium House Blend 10 per pack,£4.25,42.5p each,
Starbucks Premium Instant Caramel Latte,Starbucks Premium Instant Caramel Latte5 x 23g,£2,£1.74 per 100g,"Offer price £2, was £3.59"
Starbucks Premium Instant Cinnamon Dolce Latte,Starbucks Premium Instant…5 x 23.5g,£2,£1.70 per 100g,"Offer price £2, was £3.59"
Starbucks Signature Hot Chocolate,Starbucks Signature Hot Chocolate330g,£5,£1.52 per 100g,
Starbucks Single Origin Sumatra Dark Roast 10 Coffee Pods ,Starbucks Single Origin Sumatra D…55g,£4.25,£7.73 per 100g,
Starbucks White Mocha,Starbucks White Mocha5 x 120g,£2,33.3p per 100g,"Offer price £2, was £3.59"
Starburst Fruit Squares Fruit Mix,Starburst Fruit Squares Fruit Mix25g,£1,£4.00 per 100g,
Starburst Fruit Squares Tropical Mix,Starburst Fruit Squares Tropical Mix25g,£1,£4.00 per 100g,
Starburst Vegan Chewy Sweets Fruit Flavoured Pouch Bag,Starburst Vegan Chewy Sweets Fr…152g,£1,65.8p per 100g,
St. Dalfour Apple & Cinnamon,St. Dalfour Apple & Cinnamon284g,£2.69,94.7p per 100g,
St. Dalfour Orange & Ginger Jam,St. Dalfour Orange & Ginger Jam284g,£2.69,94.7p per 100g,
St. Dalfour Strawberry Jam,St. Dalfour Strawberry Jam284g,£2.69,94.7p per 100g,
