name,Price Per Unit,Price Per Measure,Promotion
Morrisons Tomato & Chilli Pasta Sauce ,Morrisons Tomato & Chilli Pasta Sauce 350g,£1.89,54p per 100g,Buy 2 for £3.50
Morrisons Tomato & Mozzarella Tortelloni,Morrisons Tomato & Mozzarella Tortelloni300g,£1.89,£6.30 per kg,Buy 2 for £3.50
Morrisons Tomato & Pepperoni Pasta Sauce,Morrisons Tomato & Pepperoni Pasta Sauce350g,£1.89,54p per 100g,Buy 2 for £3.50
"Morrisons Tomato, Pepper & Mozzarella Frittata ","Morrisons Tomato, Pepper & Mozzarella Frittata 130g",£1.95,£1.50 per 100g,
"Morrisons Tomato, Pesto & Mozzarella Crustless Quiche","Morrisons Tomato, Pesto & Moz…340g",£2.75,80.9p per 100g,
"Morrisons Tomato, Red Pepper & Lentil Soup","Morrisons Tomato, Red Pepper & Lentil Soup600g",£1.65,27.5p per 100g,
Morrisons Tomato Juice Not From Concentrate,Morrisons Tomato Juice Not From Concentrate1L,£1.69,16.9p per 100ml,
Morrisons Tomato Red Pepper & Lentil Soup,Morrisons Tomato Red Pepper & Lentil Soup600g,£1.99,33.2p per 100g,
Morrisons Traditional Chicken Hotpot,Morrisons Traditional Chicken Hotpot400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Traditional Mincebeef Hotpot ,Morrisons Traditional Mincebeef Hotpot 400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Traditional Roast Beef Dinner,Morrisons Traditional Roast Beef Dinner400g,£3.75,£9.38 per kg,
Morrisons Tropical Juice,Morrisons Tropical Juice2L,£1.59,8p per 100ml,
Morrisons Tuna & Sweetcorn Pasta ,Morrisons Tuna & Sweetcorn Pasta 250g,£2.69,£1.08 per 100g,Buy 2 for £4
Morrisons Tuna & Sweetcorn Sandwich,Morrisons Tuna & Sweetcorn Sandwich,£2,,Food To Go Meal Deal for £3.50
Morrisons Tuna &  Sweetcorn Sandwich Filler      ,Morrisons Tuna &  Sweetcorn Sandwich Filler      400g,£2.50,62.5p per 100g,
Morrisons Tuna & Sweetcorn Sandwich Filler,Morrisons Tuna & Sweetcorn Sandwich Filler200g,£1.89,94.5p per 100g,
Morrisons Tuna Pasta Bake ,Morrisons Tuna Pasta Bake 400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Tzatziki,Morrisons Tzatziki170g,£1.35,79.4p per 100g,Buy 2 for £2
Morrisons Unsalted British Butter,Morrisons Unsalted British Butter250g,£1.99,£7.96 per kg,
Morrisons Valencia Orange Juice ,Morrisons Valencia Orange Juice 250ml,£1.10,44p per 100ml,Food To Go Meal Deal for £3.50
Morrisons Vanilla Creme Caramel,Morrisons Vanilla Creme Caramel6 x 100g,£1.15,19.2p per 100g,"Offer price £1.15, was £1.30"
Morrisons Vanilla Custard ,Morrisons Vanilla Custard 300g,£1.35,45p per 100g,
Morrisons Vanilla Slice,Morrisons Vanilla Slice2 per pack,£1.99,99.5p each,Buy 2 for £3.50
Morrisons Vegan BLT,Morrisons Vegan BLT176g,£2.75,£1.56 per 100g,
Morrisons Vegetable Spring Rolls,Morrisons Vegetable Spring Rolls200g,£1.99,99.5p per 100g,
Morrisons Very Large Free Range Eggs 6 pack,Morrisons Very Large Free Range Eggs 6 pack6 per pack,£2.40,40p each,
Morrisons Wafer Thin Cooked Chicken,Morrisons Wafer Thin Cooked Chicken400g,£3.25,81.3p per 100g,
Morrisons Wafer Thin Cooked Chicken,Morrisons Wafer Thin Cooked Chicken170g,£1.75,£10.30 per kg,"Offer price £1.75, was £1.99"
Morrisons Wafer Thin Ham,Morrisons Wafer Thin Ham100g,£2,£2.00 per 100g,
 Morrisons Wafer Thin Honey Cured Ham, Morrisons Wafer Thin Honey Cured Ham400g,£3.25,81.3p per 100g,
Morrisons Wafer Thin Honey Cured Ham,Morrisons Wafer Thin Honey Cured Ham170g,£1.75,£10.30 per kg,"Offer price £1.75, was £1.99"
Morrisons Wafer Thin Honey Ham,Morrisons Wafer Thin Honey Ham125g,£1.59,£1.27 per 100g,
Morrisons Wafer Thin Smoked Ham,Morrisons Wafer Thin Smoked Ham400g,£3.25,81.3p per 100g,
Morrisons Wafer Thin Smoked Ham,Morrisons Wafer Thin Smoked Ham170g,£1.75,£10.30 per kg,"Offer price £1.75, was £1.99"
Morrisons Wafer Thin Smoked Ham,Morrisons Wafer Thin Smoked Ham125g,£1.59,£1.27 per 100g,
Morrisons Welsh Goats Cheese,Morrisons Welsh Goats Cheese125g,£2.39,£19.12 per kg,
Morrisons Wensleydale,Morrisons Wensleydale240g,£2.69,£11.21 per kg,
Morrisons Whipping Cream,Morrisons Whipping Cream300ml,£1.35,45p per 100ml,
Morrisons White Cheshire,Morrisons White Cheshire240g,£2.69,£11.21 per kg,
Morrisons Wurstwaren Bavarian Ham,Morrisons Wurstwaren Bavarian Ham100g,£1.75,£1.75 per 100g,
Morrisons Wurstwaren Peppered Salami,Morrisons Wurstwaren Peppered Salami83g,£1.75,£2.11 per 100g,
Muller Bliss Corner Whipped Greek Style Cheesecake Inspired Salted Caramel,Muller Bliss Corner Whipped Gre…4 x 100g,£2.49,62.3p per 100g,Buy 2 for £3.50
"Muller Bliss Creamy Mascarpone, Peach & Apricot Yogurt",Muller Bliss Creamy Mascarpone…4 x 110g,£2.85,64.8p per 100g,
Muller Bliss Creamy Mascarpone Cherry Yogurt,Muller Bliss Creamy Mas…4 x 110g,£2.85,64.8p per 100g,
Muller Bliss Lemon Greek Yogurts,Muller Bliss Lemon Greek Yogurts4 x 105g,£2.49,59.3p per 100g,Buy 2 for £3.50
Muller Bliss Raspberry Greek Yogurts,Muller Bliss Raspberry Greek Yogurts4 x 105g,£2.49,59.3p per 100g,Buy 2 for £3.50
Muller Bliss Strawberry Greek Yogurts,Muller Bliss Strawberry Greek Yogurts4 x 105g,£2.49,59.3p per 100g,Buy 2 for £3.50
Muller Corner Banana & Chocolate Flakes,Muller Corner Banana & Chocolate Flakes124g,85p,68.5p per 100g,Buy 10 for £4
Muller Corner Chocolate & Banana,Muller Corner Chocolate & Banana6 x 124g,£3.49,46.9p per 100g,
Muller Corner Chocolate & Strawberry,Muller Corner Chocolate & Strawberry124g,£3.49,£2.81 per 100g,
Muller Corner Creations G'Dairy,Muller Corner Creations G'Dairy6 x 143g,£3.49,40.7p per 100g,
Muller Corner Mix Fruit,Muller Corner Mix Fruit6 x 136g,£3.49,42.8p per 100g,
Muller Corner Peach & Apricot,Muller Corner Peach & Apricot136g,85p,62.5p per 100g,Buy 10 for £4
Muller Corner Red Cherry,Muller Corner Red Cherry136g,85p,62.5p per 100g,Buy 10 for £4
Muller Corner Red Fruit,Muller Corner Red Fruit6 x 136g,£3.49,42.8p per 100g,
Muller Corner Strawberry,Muller Corner Strawberry136g,85p,62.5p per 100g,Buy 10 for £4
Muller Corner Strawberry Yogurt with White Chocolate Shortcake Balls,Muller Corner Strawberry Yogurt with Wh…124g,85p,68.5p per 100g,Buy 10 for £4
Muller Corner Toffee Yogurt with Chocolate Hoops,Muller Corner Toffee Yogurt…124g,85p,68.5p per 100g,Buy 10 for £4
Muller Corner Vanilla Yogurt with Chocolate Balls ,Muller Corner Vanilla Yogur…124g,85p,6.9p per 10g,Buy 10 for £4
Muller Corner With Milk Chocolate Digestives,Muller Corner With Milk Chocolate Digestives124g,85p,68.5p per 100g,Buy 10 for £4
Muller Frijj Banana Milkshake,Muller Frijj Banana Milkshake400ml,£1.35,£3.38 per litre,
Muller Frijj Chocolate Milkshake,Muller Frijj Chocolate Milkshake400ml,£1.35,£3.38 per litre,
Muller Frijj Cookie Dough Milkshake,Muller Frijj Cookie Dough Milkshake400ml,£1.35,£3.38 per litre,
Muller Frijj Fudge Brownie Milkshake,Muller Frijj Fudge Brownie Milkshake400ml,£1.35,£3.38 per litre,
Muller Frijj Strawberry Milkshake,Muller Frijj Strawberry Milkshake400ml,£1.35,£3.38 per litre,
Muller Light Banana and Custard Fat Free Yogurt,Muller Light Banana and Custard Fat Free Yogurt160g,85p,53.1p per 100g,Buy 10 for £4
Muller Light Cherry Fat Free Yogurt,Muller Light Cherry Fat Free Yogurt160g,85p,53.1p per 100g,Buy 10 for £4
Muller Light Chocolate Fix Milk Chocolate Desserts,Muller Light Chocolate Fix Milk Chocolate Desserts4 x 100g,£1.50,37.5p per 100g,
Muller Light Chocolate Fix Orange,Muller Light Chocolate Fix Orange4 x 80g,£1.50,46.9p per 100g,
Muller Light Citrus Yogurts,Muller Light Citrus Yogurts6 x 140g,£3.49,41.5p per 100g,
Muller Light Fat Free Greek Style Lemon Yogurt,Muller Light Fat Free Greek Style Lemon Yogurt4 x 115g,£2.25,48.9p per 100g,Buy 2 for £3.50
Muller Light Fat Free Yoghurt with Chocolate Sprinkles,Muller Light Fat Free Yoghurt w…6 x 140g,£3.49,41.5p per 100g,
Muller Light Greek Style Banoffee Yogurt ,Muller Light Greek Style Banoffee Yogurt 4 x 115g,£2.25,48.9p per 100g,Buy 2 for £3.50
Muller Light Greek Style Coconut & Vanilla Yogurt,Muller Light Greek Style Coconut & Vanilla Yogurt4 per pack,£2.25,56.3p each,Buy 2 for £3.50
Muller Light Greek Style Strawberry Yogurt,Muller Light Greek Style Strawberry Yogurt4 x 115g,£2.25,48.9p per 100g,
Muller Light Icelandic Style Yogurt Skyr Salted Caramel Flavour,Muller Light Icelandic Style Yogurt S…150g,£1.25,83.3p per 100g,
Muller Light Limited Edition Yogurt,Muller Light Limited Edition Yogurt160g,85p,53.1p per 100g,Buy 10 for £4
Muller Light Red Fruit,Muller Light Red Fruit6 x 140g,£3.49,41.5p per 100g,
Muller Light Rhubarb ,Muller Light Rhubarb 160g,85p,53.1p per 100g,Buy 10 for £4
Muller Light Skinny Cappuccino Flavour Yoghurt,Muller Light Skinny Cappu…6 x 140g,£3.49,41.5p per 100g,
Muller Light Strawberry Fat Free Yogurt ,Muller Light Strawberry Fat Free Yogurt 160g,85p,53.1p per 100g,Buy 10 for £4
Muller Light Toffee Fat Free Yogurt ,Muller Light Toffee Fat Free Yogurt 160g,85p,53.1p per 100g,Buy 10 for £4
Muller Light Vanilla & Dark Chocolate Fat Free Yogurt,Muller Light Vanilla & Dark Chocolate Fat Free Yogurt160g,85p,53.1p per 100g,Buy 10 for £4
Muller Rice Apple & Raspberry  Pudding,Muller Rice Apple & Raspberry  Pudding6 x 170g,£3.49,34.2p per 100g,
Muller Rice Apple Low Fat,Muller Rice Apple Low Fat170g,85p,50p per 100g,Buy 10 for £4
Muller Rice Confectionary,Muller Rice Confectionary6 x 170g,£3.49,34.2p per 100g,
Muller Rice Original,Muller Rice Original170g,85p,50p per 100g,Buy 10 for £4
Muller Rice Strawberry,Muller Rice Strawberry170g,85p,50p per 100g,Buy 10 for £4
Muller Rice Strawberry & Original,Muller Rice Strawberry & Original6 x 170g,£3.49,34.2p per 100g,
Mullerrice Vanilla Custard,Mullerrice Vanilla Custard170g,85p,50p per 100g,Buy 10 for £4
Muller Skyr Raspberry Granola ,Muller Skyr Raspberry Granola 170g,£1.40,82.4p per 100g,
Munch Bunch Double Up Strawberry & Banana Fromage Frais,Munch Bunch Double Up Strawberr…4 x 85g,£1.99,58.5p per 100g,
Munch Bunch Double Up Strawberry & Vanilla Fromage Frais,Munch Bunch Double Up Strawberr…4 x 85g,£1.99,58.5p per 100g,
Munch Bunch Squashums Strawberry,Munch Bunch Squashums Strawberry6 x 60g,£2.49,69.2p per 100g,
Nairn's Cheese Oat Cakes ,Nairn's Cheese Oat Cakes 200g,£1.45,72.5p per 100g,
Naked 100% Juice Smoothie Blue Machine,Naked 100% Juice Smoothie Blue Machine300ml,£2.35,78.3p per 100ml,Food To Go Meal Deal for £3.50
Naked 100% Juice Smoothie Green Machine,Naked 100% Juice Smoothie Green Machine300ml,£2.60,86.7p per 100ml,Food To Go Meal Deal for £3.50
"Naked Blue Machine Apple, Blueberry & Goji Berry Smoothie","Naked Blue Machine Apple, Blueber…750ml",£2.50,33.3p per 100ml,"Offer price £2.50, was £4.75"
Naked Gold Machine,Naked Gold Machine750ml,£2.50,33.3p per 100ml,"Offer price £2.50, was £4.75"
Naked Gold Machine Super Smoothie,Naked Gold Machine Super Smoothie300ml,£2.60,86.7p per 100ml,
Naked Green Machine Apple Banana Smoothie ,Naked Green Machine Apple Banana Smoothie 750ml,£2.50,33.3p per 100ml,"Offer price £2.50, was £4.75"
Naked Noodle Thai Green Curry,Naked Noodle Thai Green Curry78g,£1.30,£16.67 per kg,
Naked Rainbow Machine,Naked Rainbow Machine750ml,£2.50,33.3p per 100ml,"Offer price £2.50, was £4.75"
Naked Rainbow Smoothie,Naked Rainbow Smoothie300ml,£2.60,86.7p per 100ml,Food To Go Meal Deal for £3.50
Naked Rice Japanese Katsu Curry ,Naked Rice Japanese Katsu Curry 78g,£1.30,£16.67 per kg,
Naked Ruby Machine,Naked Ruby Machine750ml,£2.50,33.3p per 100ml,"Offer price £2.50, was £4.75"
Naked Ruby Machine Super Smoothie,Naked Ruby Machine Super Smoothie300ml,£2.60,86.7p per 100ml,
Nesquik Chocolate Flavour Milk Slice,Nesquik Chocolate Flavour Milk Slice4 x 26g,£1.39,£1.34 per 100g,
Nesquik Choc Pots,Nesquik Choc Pots6 x 60g,75p,20.8p per 100g,
Nomadic Oat Clusters Strawberry ,Nomadic Oat Clusters Strawberry 169g,£1.50,88.8p per 100g,Food To Go Meal Deal for £3.50
Nomadic Oat Crunch Chocolate & Yogurt,Nomadic Oat Crunch Chocolate & Yogurt169g,£1.50,88.8p per 100g,Food To Go Meal Deal for £3.50
Nomadic Protein Pudding Chocolate,Nomadic Protein Pudding Chocolate200g,£1.75,87.5p per 100g,Food To Go Meal Deal for £3.50
Nomadic Protein Pudding Vanilla,Nomadic Protein Pudding Vanilla200g,£1.75,87.5p per 100g,Food To Go Meal Deal for £3.50
Nourish Apple Cider Vinegar With Blood Orange Dosing Shots,Nourish Apple Cider Vinegar With…500ml,£1.80,36p per 100ml,"Offer price £1.80, was £2"
Nourish Good For Immunity Apple And Ginger With A Hint Of Lime,Nourish Good For Immunity…500ml,£2.45,49p per 100ml,"Offer price £2.45, was £2.75"
Oakpark Naturally Smoked Turkey Bacon Rashers,Oakpark Naturally Smoked…150g,£1.99,£13.27 per kg,
Oatly Barista Edition Oat Drink Chilled,Oatly Barista Edition Oat Drink Chilled1L,£2.20,£2.20 per litre,
Oatly Long Life Barista Milk Alternative,Oatly Long Life Barista Milk Alternative1L,£1.99,£1.99 per litre,
Oatly Long Life Chocolate Oat Milk Alternative,Oatly Long Life Chocolate Oat Milk Alternative1L,£1.79,£1.79 per litre,
Oatly Long Life Organic Oat Milk Alternative,Oatly Long Life Organic Oat Milk Alternative1L,£1.89,£1.89 per litre,
Oatly Long Life Original Oat Milk Alternative,Oatly Long Life Original Oat Milk Alternative1L,£1.69,£1.69 per litre,
Oatly Oat Drink Vanilla Long Life ,Oatly Oat Drink Vanilla Long Life 1L,£1.79,£1.79 per litre,
Ocean Spray Cranberry Original,Ocean Spray Cranberry Original1L,£2.45,24.5p per 100ml,
Onken 0% Fat Strawberry,Onken 0% Fat Strawberry450g,£1.25,27.8p per 100g,"Offer price £1.25, was £1.95"
Onken 0% Fat Vanilla,Onken 0% Fat Vanilla450g,£1.25,27.8p per 100g,"Offer price £1.25, was £1.95"
Onken Biopot Natural Set Yogurt,Onken Biopot Natural Set Yogurt500g,£1.25,25p per 100g,"Offer price £1.25, was £1.75"
Onken Cherry Yogurt,Onken Cherry Yogurt450g,£1.25,27.8p per 100g,
"Onken Mango, Papaya & Passionfruit Yogurt","Onken Mango, Papaya & Passionfruit Yogurt450g",£1.25,27.8p per 100g,
Onken Natural Set Yogurt ,Onken Natural Set Yogurt 1kg,£2,20p per 100g,
Over The Spoon Caramelly Chocolate Pots,Over The Spoon Caramelly Chocolate Pots4 x 60g,£3,£1.25 per 100g,
Over The Spoon Lemon Cheesecake,Over The Spoon Lemon Cheesecake2 x 90g,£2,£1.11 per 100g,
Over The Spoon Salted Caramel Cheesecake,Over The Spoon Salted Caramel Cheesecake2 x 90g,£2,£1.11 per 100g,
Over The Spoon Sticky Toffee Pudding,Over The Spoon Sticky Toffee Pudding2 x 90g,£2.50,£1.39 per 100g,"Offer price £2.50, was £3"
Oykos Dairy Free Chocolate Stracciatella Yogurt,Oykos Dairy Free Chocolat…350g,£2.85,81.4p per 100g,
Oykos Greek Style Blueberry Yogurts,Oykos Greek Style Blueberry Yogurts4 x 110g,£2,45.5p per 100g,
Oykos Greek Style Peach Yogurts,Oykos Greek Style Peach Yogurts4 x 110g,£2,45.4p per 100g,"Offer price £2, was £2.29"
Oykos Greek Style Salted Caramel Yogurt ,Oykos Greek Style Salted Caramel Yogurt 4 x 110g,£2,45.4p per 100g,"Offer price £2, was £2.29"
Oykos Greek Style Strawberry Yogurts,Oykos Greek Style Strawberry Yogurts4 x 110g,£2,45.4p per 100g,"Offer price £2, was £2.29"
Oykos Luxury Greek Style Raspberry Yogurt,Oykos Luxury Greek Style Raspberry Yogurt440g,£2,45.4p per 100g,"Offer price £2, was £2.29"
Oykos Stracciatella Greek Style Yogurt,Oykos Stracciatella Greek Style Yogurt4 x 110g,£2.29,52p per 100g,
Oykos Summer Edition Zesty Lemon & Lime,Oykos Summer Edition Zesty Lemon & Lime4 x 110g,£2,45.4p per 100g,"Offer price £2, was £2.29"
Paw Patrol Strawberry Fromage Frais,Paw Patrol Strawberry Fromage Frais6 x 45g,£1,37p per 100g,
Peperami Chorizo,Peperami Chorizo5 x 20g,£2.25,£2.25 per 100g,"Offer price £2.25, was £2.75"
Peperami Hot 5 pack,Peperami Hot 5 pack5 x 22.5g,£2.25,£2.00 per 100g,"Offer price £2.25, was £2.75"
Peperami Original 5 pack,Peperami Original 5 pack5 x 22.5g,£2.25,£2.00 per 100g,"Offer price £2.25, was £2.75"
Peperami Original and Cheese Snack Box ,Peperami Original and Cheese Snack Box 50g,£1.50,£3.00 per 100g,
Peperami Original Minis,Peperami Original Minis10 x 10g,£2.75,£2.75 per 100g,
Peperami Pep'd Up Chicken Bites ,Peperami Pep'd Up Chicken Bites 4 x 25g,£2.30,£2.30 per 100g,
Peppa Pig Strawberry Fromage Frais,Peppa Pig Strawberry Fromage Frais6 x 45g,£1,37p per 100g,
Peter's 4 Pork Sausage Rolls 4 Pack ,Peter's 4 Pork Sausage Rolls 4 Pack 240g,£1.75,72.9p per 100g,
Petits Filous Big Pots Strawberry & Apricot Fromage Frais ,Petits Filous Big Pots Strawberry…4 x 85g,£1.25,36.7p per 100g,"Offer price £1.25, was £1.49"
Petits Filous Big Pots Strawberry & Raspberry Fromage Frais,Petits Filous Big Pots Strawberry…4 x 85g,£1.25,36.7p per 100g,"Offer price £1.25, was £1.49"
Petits Filous Dairy Free Raspberry,Petits Filous Dairy Free Raspberry4 x 95g,£2.25,59.2p per 100g,"Offer price £2.25, was £2.49"
Petits Filous Fromage Frais Strawberry & Apricot ,Petits Filous Fromage Frais Strawberry & Apricot 6 x 47g,£1.95,69.1p per 100g,
Petits Filous Fromage Frais Strawberry & Raspberry,Petits Filous Fromage Frais…6 x 47g,£1.95,69.1p per 100g,
Petits Filous No Added Sugar Strawberry & Banana Fromage Frais ,Petits Filous No Added Sugar Strawber…6 x 47g,£1.95,69.1p per 100g,
Petits Filous Strawberry & Beetroot Vitamin Rich Drinks,Petits Filous Strawberry & Beet…4 x 100g,£1.50,37.5p per 100g,"Offer price £1.50, was £2.25"
Petits Filous Strawberry Flavour Drinking Yogurt  ,Petits Filous Strawberry Flavour Drinking Yogurt  4 x 100g,£1.50,37.5p per 100g,"Offer price £1.50, was £2.25"
Philadelphia Chives Soft Cheese,Philadelphia Chives Soft Cheese165g,£1.25,£7.58 per kg,
Philadelphia Garlic & Herb Soft Cheese,Philadelphia Garlic & Herb Soft Cheese280g,£3.25,£11.61 per kg,
Philadelphia Garlic & Herb Soft Cheese,Philadelphia Garlic & Herb Soft Cheese165g,£1.25,£7.58 per kg,
Philadelphia Intense Garlic & Herb Soft Cheese,Philadelphia Intense Garlic & Herb Soft Cheese140g,£1.75,£1.25 per 100g,"Offer price £1.75, was £2.25"
Philadelphia Intense Herbes De Provence Soft Cheese,Philadelphia Intense Herbes D…140g,£1.75,£1.25 per 100g,"Offer price £1.75, was £2.25"
Philadelphia Light & Tasty Soft Cheese Snack Herbs ,Philadelphia Light & Tasty Soft Cheese Snack Herbs 3 x 41g,£1.25,£10.16 per kg,
Philadelphia Lightest Herbs Soft Cheese,Philadelphia Lightest Herbs Soft Cheese165g,£1.25,£7.58 per kg,
Philadelphia Lightest Soft Cheese,Philadelphia Lightest Soft Cheese165g,£1.25,£7.58 per kg,
Philadelphia Light Soft Cheese,Philadelphia Light Soft Cheese280g,£3.25,£11.61 per kg,
Philadelphia Light Soft Cheese,Philadelphia Light Soft Cheese165g,£1.25,£7.58 per kg,
Philadelphia Light Soft Low fat Cheese Mini Tubs,Philadelphia Light Soft Low fat Cheese Mini Tubs4 x 35g,£1.95,£13.93 per kg,
Philadelphia Original Soft Cheese,Philadelphia Original Soft Cheese165g,£1.25,£7.58 per kg,
Philadelphia Original Soft Cheese Family Pack,Philadelphia Original Soft Cheese Family Pack280g,£3.25,£11.61 per kg,
Philadelphia Plant Based Almond & Oat Soft Cheese,Philadelphia Plant Based Almond & Oat Soft Cheese150g,£2.75,£1.83 per 100g,
Philadelphia Salmon Soft Cheese ,Philadelphia Salmon Soft Cheese 165g,£1.25,£7.58 per kg,
Philadelphia Snack Light & Tasty Soft Cheese Snack,Philadelphia Snack Light & Tasty Soft Cheese Snack3 x 42g,£1.25,£9.92 per kg,
Philadelphia Sweet Chilli Soft Cheese,Philadelphia Sweet Chilli Soft Cheese165g,£1.25,£7.58 per kg,
Piatnica Smietana Soured Cream,Piatnica Smietana Soured Cream400g,£1.49,37.3p per 100g,
Pie D'Angloys Fromage,Pie D'Angloys Fromage200g,£2.25,£11.25 per kg,"Offer price £2.25, was £2.89"
Pieminister Chicken & Ham Pie ,Pieminister Chicken & Ham Pie 270g,£4.29,£1.59 per 100g,Buy 2 for £7
Pieminister Moo & Blue British Steak & Long Clawson Stilton Pie,Pieminister Moo & Blue British Steak…270g,£4.25,£1.57 per 100g,Buy 2 for £7
Pieminister Moo British Beef Steak & Craft Ale Pie,Pieminister Moo British Beef Steak & Craft Ale Pie270g,£4.29,£1.59 per 100g,Buy 2 for £7
Pieminister Mushroom & Onion ,Pieminister Mushroom & Onion 270g,£4.29,£1.59 per 100g,Buy 2 for £7
Pilgrims Choice Extra Mature Cheddar,Pilgrims Choice Extra Mature Cheddar350g,£3,£8.57 per kg,
Pilgrims Choice Extra Mature Cheddar,Pilgrims Choice Extra Mature Cheddar550g,£4.75,£8.64 per kg,
Pilgrims Choice Extra Mature Grated Cheddar,Pilgrims Choice Extra Mature Grated Cheddar180g,£1.75,£9.72 per kg,
Pilgrims Choice Lighter Extra Mature Cheddar,Pilgrims Choice Lighter Extra Mature Cheddar350g,£3,£8.57 per kg,
Pilgrims Choice Mature Cheddar,Pilgrims Choice Mature Cheddar350g,£3,£8.57 per kg,
Pilgrims Choice Mature Cheddar,Pilgrims Choice Mature Cheddar550g,£4.75,£8.64 per kg,
Pilgrims Choice Sliced Extra Mature Cheddar,Pilgrims Choice Sliced Extra Mature Cheddar150g,£1.75,£11.67 per kg,
Pilgrims Choice Vintage Cheddar,Pilgrims Choice Vintage Cheddar300g,£3,£10.00 per kg,
Pizza Express 16 Doughballs With Garlic Dip,Pizza Express 16 Doughb…200g,£3.49,£1.75 per 100g,
Pizza Express 2 Vanilla Cheesecake Slices,Pizza Express 2 Vanilla Cheesecake Slices190g,£3.49,£1.84 per 100g,
Pizza Express Lasagne,Pizza Express Lasagne640g,£6.49,£1.01 per 100g,
Pizza Express Margherita ,Pizza Express Margherita 447g,£6.49,£14.52 per kg,
Pizza Express Pollo Pesto Pasta,Pizza Express Pollo Pesto Pasta650g,£6.49,99.8p per 100g,
Plenish Cold-Pressed Turmeric Defence ,Plenish Cold-Pressed Turmeric Defence 60ml,£2,£3.33 per 100ml,Food To Go Meal Deal for £3.50
Plenish Ginger Immunity Shot,Plenish Ginger Immunity Shot60ml,£2,£3.33 per 100ml,
POM Wonderful 100% Pomegranate Juice,POM Wonderful 100% Pomegranate Juice710ml,£4.79,67.5p per 100ml,
Pork Farms 2 Original Snack Pork Pies,Pork Farms 2 Original Snack Pork Pies2 per pack,£1.50,75p each,
Pork Farms 4 Branston Pies,Pork Farms 4 Branston Pies200g,£1.90,95p per 100g,
Pork Farms Med Pork Pie,Pork Farms Med Pork Pie295g,£2.29,77.6p per 100g,
Pork Farms Mini Pork Pies   ,Pork Farms Mini Pork Pies   200g,£1.50,£7.50 per kg,"Offer price £1.50, was £1.89"
Pork Farms Original Pork Pie,Pork Farms Original Pork Pie142g,£1.25,88p per 100g,
Pork Farms Pork & Pickle Pies,Pork Farms Pork & Pickle Pies2 x 130g,£1.25,48.1p per 100g,"Offer price £1.25, was £1.50"
Port Royal Jamaican Jerk Chicken Patty,Port Royal Jamaican Jerk Chicken Patty140g,£1.09,77.9p per 100g,
Port Royal Jamaican Vegetable Patty,Port Royal Jamaican Vegetable Patty140g,£1.09,77.9p per 100g,
Port Salut Cheese,Port Salut Cheese185g,£2,£10.81 per kg,"Offer price £2, was £2.95"
Premier Deli Torchon Ham,Premier Deli Torchon Ham200g,£2.49,£1.25 per 100g,
President 6 Crispy Bakes Brie,President 6 Crispy Bakes Brie150g,£2.99,£19.93 per kg,
President Brie,President Brie200g,£2.85,£14.25 per kg,
President Camembert,President Camembert250g,£2.89,£11.56 per kg,
President Emmental,President Emmental200g,£2.25,£11.25 per kg,
Primula Cheese n Chives,Primula Cheese n Chives140g,£1.99,£14.21 per kg,
Primula Cheese n Ham,Primula Cheese n Ham140g,£1.99,£14.21 per kg,
Primula Cheese n Jalapenos,Primula Cheese n Jalapenos140g,£1.99,£14.21 per kg,
Primula Cheese n Prawns,Primula Cheese n Prawns140g,£1.99,£14.21 per kg,
Primula Light Cheese,Primula Light Cheese140g,£1.99,£14.21 per kg,
Primula Original Cheese,Primula Original Cheese140g,£1.99,£14.21 per kg,
Pukka 2 Chicken & Bacon Shortcrust Microwave Pies,Pukka 2 Chicken & Bacon Shortcrust Microwave Pies388g,£2.89,£7.45 per kg,"Offer price £2.89, was £3.25"
Pukka 2 Chicken Bakes,Pukka 2 Chicken Bakes306g,£2.50,81.7p per 100g,
Pukka 2 Sausage & Bean Bakes,Pukka 2 Sausage & Bean Bakes306g,£2.50,81.7p per 100g,
Pukka 2 Steak Bakes,Pukka 2 Steak Bakes278g,£2.50,89.9p per 100g,
Pukka 4 Beef & Vegetable Pies,Pukka 4 Beef & Vegetable Pies726g,£3.50,£4.82 per kg,
Pukka 4 Chicken & Vegetable Pies ,Pukka 4 Chicken & Vegetable Pies 726g,£3.50,£4.82 per kg,
Pukka 4 Sausage Rolls,Pukka 4 Sausage Rolls360g,£2.50,69.4p per 100g,
Pukka All Steak Pie ,Pukka All Steak Pie 209g,£1.99,95.2p per 100g,
Pukka Beef Pasty ,Pukka Beef Pasty 227g,£1.25,55.1p per 100g,
"Pukka Cheese, Leek & Potato Pie","Pukka Cheese, Leek & Potato Pie213g",£1.99,93.4p per 100g,
Pukka Cheese Leek & Potato Slice,Pukka Cheese Leek & Potato Slice170g,£1.25,73.5p per 100g,
Pukka Chicken & Bacon Pie ,Pukka Chicken & Bacon Pie 210g,£1.99,94.8p per 100g,
Pukka Chicken & Bacon Slice,Pukka Chicken & Bacon Slice170g,£1.25,73.5p per 100g,
Pukka Chicken & Mushroom Pie ,Pukka Chicken & Mushroom Pie 212g,£1.99,93.9p per 100g,
