name,Price Per Unit,Price Per Measure,Promotion
The Northern Dough Co. Pizza Dough Beer Crust    ,The Northern Dough Co. Pizza Dough Beer Crust    440g,£2,£4.54 per kg,"Offer price £2, was £2.50"
The Northern Dough Co. Pizza Dough Original,The Northern Dough Co. Pizza Dough Original2 x 220g,£2,£4.54 per kg,"Offer price £2, was £2.50"
The Real Yorkshire Pudding Company Gluten Free Yorkshire Puddings,The Real Yorkshire Pudding Company Gl…180g,£2.49,£1.38 per 100g,
The Vegilantes Southern Fried Chicken Drumsticks ,The Vegilantes Southern Fried Chicken Drumsticks 260g,£3,£11.54 per kg,
Tivall Vegan Schnitzel ,Tivall Vegan Schnitzel 332g,£3.69,£11.11 per kg,
Tivall Vegetarian Cocktail Sausages,Tivall Vegetarian Cocktail Sausages280g,£3.69,£1.32 per 100g,
Tivall Vegetarian Mince,Tivall Vegetarian Mince360g,£3.69,£10.25 per kg,
Toxic Waste 5 Sour Blue Raspberry & Strawberry Slime Lollies,Toxic Waste 5 Sour Blue Raspberry &…280ml,£2,71.4p per 100ml,
Toxic Waste 5 Sour Lemon & Apple Spiral Lollies,Toxic Waste 5 Sour Lemon & Apple Spiral Lollies350ml,£2,57.1p per 100ml,
"Twister Mini Pineapple,Lemon-Lime & Strawberry Ice Lollies","Twister Mini Pineapple,Lemon-Lime…6 x 50ml",£2.29,76.3p per 100ml,Buy 2 for £4
"Twister Mini Pineapple, Lemon-Lime and Strawberry Ice Cream Lollies","Twister Mini Pineapple, Lem…8 x 50ml",£2,50p per 100ml,
Twister Peek-A-Blue,Twister Peek-A-Blue4 x 70ml,£2.19,78.2p per 100ml,Buy 2 for £4
Twister Peek-A-Blue Ice Lollies,Twister Peek-A-Blue Ice Lollies5 x 70ml,£2,57.1p per 100ml,
Twister Zingerrr Ice Lollies,Twister Zingerrr Ice Lollies4 x 70ml,£2.29,81.8p per 100ml,
Twix Ice Cream,Twix Ice Cream4 x 43ml,£2.49,£1.45 per 100ml,Buy 2 for £4
VFC 2 Original Recipe Vegan Crispy Chicken Fillets,VFC 2 Original Recipe Vegan…190g,£3,£1.58 per 100g,
VFC 2 Spicy Vegan Crispy Chicken Fillets,VFC 2 Spicy Vegan Crispy Chicken Fillets190g,£3,£1.58 per 100g,
VFC Original Recipe Vegan Crispy Chicken Tenders,VFC Original Recipe Vegan C…200g,£3,£1.50 per 100g,
VFC Original Recipe Vegan Crispy Popcorn Chicken,VFC Original Recipe Vegan C…220g,£3,£1.36 per 100g,
VFC Original Vegan Fried Stompers,VFC Original Vegan Fried Stompers288g,£3.50,£1.22 per 100g,
Viennetta Birthday Cake Ice Cream Dessert,Viennetta Birthday Cake Ice Cream Dessert650ml,£1.99,30.6p per 100ml,
Viennetta Mint Ice Cream Dessert,Viennetta Mint Ice Cream Dessert650ml,£1.49,22.9p per 100ml,
Viennetta Vanilla Ice Cream Dessert,Viennetta Vanilla Ice Cream Dessert650ml,£1.49,22.9p per 100ml,
Walls Calippo Orange   ,Walls Calippo Orange   105ml,£1.10,£1.05 per 100ml,
Wall's Cornetto Mint ,Wall's Cornetto Mint 6 x 90ml,£3.29,60.9p per 100ml,Buy 2 for £5
Wall's Soft Scoop Vanilla Ice Cream Tub Dessert,Wall's Soft Scoop Vanilla Ice Cream Tub Dessert1.8L,£2.75,15.3p per 100ml,
Wall's Soft Scoop Vanilla Light Ice Cream Tub Dessert,Wall's Soft Scoop Vanilla Lig…1.8L,£2.60,14.4p per 100ml,
Walls Thick Sausage,Walls Thick Sausage500g,£2.19,£4.38 per kg,
Weight Watchers Balance Penne Bolognaise,Weight Watchers Balance Penne Bolognaise320g,£2.49,77.8p per 100g,Buy 2 for £4.50
Weight Watchers from Heinz Beef Lasagne Frozen Ready Meal ,Weight Watchers from Heinz Beef L…320g,£2.49,£7.78 per kg,Buy 2 for £4.50
Weight Watchers from Heinz Chicken & Lemon Risotto Frozen Ready Meal,Weight Watchers from Heinz Ch…320g,£2.49,£7.78 per kg,Buy 2 for £4.50
Weight Watchers from Heinz Chicken Curry Frozen Ready Meal,Weight Watchers from Heinz Chicke…320g,£2.49,£7.78 per kg,Buy 2 for £4.50
Weight Watchers from Heinz Salmon & Broccoli Melt Frozen Ready Meal,Weight Watchers from Heinz Salmon & Bro…320g,£2.49,£7.78 per kg,Buy 2 for £4.50
Young's 10 Flipper Dippers,Young's 10 Flipper Dippers250g,£1.75,£7.00 per kg,
Youngs 2 Cod Steaks In Butter Sauce,Youngs 2 Cod Steaks In Butter Sauce280g,£3.50,£12.50 per kg,
Young's 4 Breaded Cod Fillets ,Young's 4 Breaded Cod Fillets 400g,£4,£10.00 per kg,"Offer price £4, was £4.49"
Young's 4 Breaded Haddock Fillets ,Young's 4 Breaded Haddock Fillets 400g,£4,£10.00 per kg,"Offer price £4, was £4.49"
Young's 4 Fish Steaks In Butter Sauce,Young's 4 Fish Steaks In Butter Sauce4 x 140g,£3.50,£6.25 per kg,
Young's 4 Fish Steaks In Parsley Sauce,Young's 4 Fish Steaks In Parsley Sauce4 x 140g,£3.50,£6.25 per kg,
Young's 6 Omega 3 Fish Cakes ,Young's 6 Omega 3 Fish Cakes 300g,£1.75,£5.83 per kg,
Young's Admiral's Pie 300G,Young's Admiral's Pie 300G300g,£1.99,£6.63 per kg,
Young's Battered Calamari,Young's Battered Calamari250g,£3.50,£14.00 per kg,
Young's Breaded Scampi,Young's Breaded Scampi220g,£3,£13.64 per kg,"Offer price £3, was £3.75"
Young's Chip Shop 2 Extra Large Beer Batter Fillets,Young's Chip Shop 2 Extra Large Beer Batter Fillets300g,£3.25,£1.08 per 100g,
Young's Chip Shop 2 Extra Large Cod Fillets,Young's Chip Shop 2 Extra Large Cod Fillets300g,£4.75,£15.83 per kg,
Young's Chip Shop 2 Extra Large Fillets In Salt & Vinegar Batter,Young's Chip Shop 2 Extra Large Fille…300g,£3.25,£1.08 per 100g,
Young's Chip Shop 2 Extra Large Fish Cakes,Young's Chip Shop 2 Extra Large Fish Cakes210g,£1.50,£7.14 per kg,"Offer price £1.50, was £2.25"
Young's Chip Shop 4 Cod Fillets,Young's Chip Shop 4 Cod Fillets400g,£4,£10.00 per kg,"Offer price £4, was £4.95"
Young's Chip Shop 4 Haddock Fillets,Young's Chip Shop 4 Haddock Fillets400g,£4,£10.00 per kg,"Offer price £4, was £5.25"
Young's Chip Shop Omega 3 Fish Fillets ,Young's Chip Shop Omega 3 Fish Fillets 400g,£3.75,£9.38 per kg,
Young's Family Pack Chip Shop Scampi In Bubbly Batter ,Young's Family Pack Chip Shop S…400g,£4.55,£11.38 per kg,
Young's Gastro 2 Sicilian Lemon & Black Pepper Sole Fillets ,Young's Gastro 2 Sicilian Lemon & B…280g,£4.50,£16.07 per kg,
Young's Gastro 2 Sicilian Lemon & Parsley Cod Fillets,Young's Gastro 2 Sicilian Lem…270g,£4.50,£16.67 per kg,
Young'S Gastro 2 Smoked Haddock & Cheddar,Young'S Gastro 2 Smoked Haddock & Cheddar270g,£3.95,£14.63 per kg,
Young's Gastro Fish Bakes 2 Cheese & Leek Chunky Fish Portions ,Young's Gastro Fish Bakes 2 Cheese &…340g,£3.50,£10.29 per kg,
Young's Gastro Fish Bakes 2 Mediterranean Tomato Chunky Portions ,Young's Gastro Fish Bakes 2 Mediterra…340g,£3.50,£10.29 per kg,
Young's Gastro Lightly Dusted 2 Sea Salt & Black Pepper Basa Fillets,Young's Gastro Lightly Dusted 2 Sea Sal…310g,£3,£9.68 per kg,"Offer price £3, was £4"
Young's Gastro Signature Breaded 8 Chunky Fish Fingers,Young's Gastro Signature Breade…320g,£2.50,78.2p per 100g,"Offer price £2.50, was £3"
Young's Gastro Signature Breaded 8 Chunky Haddock Fish Fingers 320G,Young's Gastro Signature Br…320g,£4.25,£1.33 per 100g,
Young's Gastro Tempura Battered 2 Lemon & Herb Basa Fillets,Young's Gastro Tempura Battered 2…310g,£3,£9.68 per kg,"Offer price £3, was £4"
Young's Gastro Tempura Battered 8 Chunky Cod Fish Fingers ,Young's Gastro Tempura Battered 8…320g,£4.25,£13.28 per kg,
Young's Gastro Tempura Battered 8 Chunky Fish Fingers,Young's Gastro Tempura Batter…320g,£2.50,78.2p per 100g,"Offer price £2.50, was £3"
Youngs Gastro Tempura Fish,Youngs Gastro Tempura Fish270g,£4.75,£17.59 per kg,
Young's Gastro Wholetail Scampi ,Young's Gastro Wholetail Scampi 220g,£6,£2.73 per 100g,
Young'S Light 2 Large Cod Fillet ,Young'S Light 2 Large Cod Fillet 220g,£3,£13.64 per kg,
Young's Popcorn Scampi Bites,Young's Popcorn Scampi Bites190g,£1,£5.26 per kg,"Offer price £1, was £1.49"
Young's Salmon Fillet Dinner,Young's Salmon Fillet Dinner380g,£2.75,£7.24 per kg,
Young's Scampi ,Young's Scampi 400g,£4.50,£11.25 per kg,
Youngs Scottish Kipper Fillets,Youngs Scottish Kipper Fillets170g,£1.59,£9.35 per kg,
